"","SRR1917326.count","SRR1917327.count","SRR1917328.count","SRR1917332.count","SRR1917333.count","SRR1917334.count","SRR1917338.count","SRR1917339.count","SRR1917340.count"
"hsa-miR-3179",4215.89293592823,5409.93108778257,4500.7942578102,6487.43424897721,5899.50027762354,6208.17055812968,7636.95109414011,6652.0714045133,8586.84985279686
"hsa-miR-3180",0,64.4039415212211,0,0,0,0,0,0,49.0677134445535
"hsa-miR-3180-3p",3660.31014592219,3799.83254975204,4059.5399188092,8065.45879602572,5066.62965019434,3755.18609369795,5482.93924707495,5304.81643651061,4710.50049067713
"hsa-miR-3180-5p",1764.79239178391,2769.36948541251,4883.2146849444,3097.60374050263,4164.35313714603,2634.68701735259,2986.24369706761,5557.42674301111,4268.89106967615
"hsa-miR-3181",0,0,0,0,0,0,0,0,0
"hsa-miR-3182",0,0,0,0,0,0,0,0,0
"hsa-miR-3183",0,0,0,0,0,0,0,0,0
"hsa-miR-3184-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3184-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3185",3611.2881350393,4508.27590648548,5000.882508678,5844.53535943892,6593.55913381455,6601.85942279156,7049.49331766779,9683.39508251937,9862.61040235525
"hsa-miR-3186-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3186-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3187-3p",1666.74837001814,4121.85225735815,1059.0104136024,467.562828755114,208.217656857302,1059.93155870507,1811.32814412297,1852.4755810037,1128.55740922473
"hsa-miR-3187-5p",49.0220108828864,128.807883042442,0,0,0,0,48.9548147060263,0,539.744847890088
"hsa-miR-3188",228.769384120137,579.63547369099,147.084779667,642.898889538282,763.464741810106,181.702552920869,881.186664708474,168.406871000337,490.677134445535
"hsa-miR-3189-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3189-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3190-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3190-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3191-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3191-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3192-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3192-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3193",0,0,0,0,0,0,0,0,0
"hsa-miR-3194-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3194-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3195",0,128.807883042442,0,0,69.4058856191005,0,0,0,49.0677134445535
"hsa-miR-3196",0,0,0,0,0,0,0,0,0
"hsa-miR-3197",0,0,0,0,0,0,0,0,0
"hsa-miR-3198",1045.80289883491,2060.92612867908,941.3425898688,1870.25131502046,2012.77068295391,757.093970503619,2888.33406765555,1347.25496800269,1668.30225711482
"hsa-miR-3199",0,0,0,0,0,0,0,0,0
"hsa-miR-32-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-32-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3200-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3200-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3201",0,0,0,0,0,0,0,0,0
"hsa-miR-3202",0,0,0,0,0,0,0,0,0
"hsa-miR-320a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-320a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-320b",32.6813405885909,0,0,0,0,0,0,0,0
"hsa-miR-320c",0,0,0,58.4453535943892,0,0,0,0,0
"hsa-miR-320d",0,0,0,0,0,0,0,0,0
"hsa-miR-320e",0,0,0,0,0,0,0,0,0
"hsa-miR-323a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-323a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-323b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-323b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-324-3p",702.648822654705,1738.90642107297,2118.0208272048,876.680303915839,1735.14714047751,847.945246964053,1762.37332941695,1515.66183900303,1373.8959764475
"hsa-miR-324-5p",588.264130594637,1159.27094738198,911.9256339354,1052.01636469901,1318.71182676291,575.39141758275,930.141479414501,1010.44122600202,637.880274779195
"hsa-miR-325",0,0,0,0,0,0,0,0,0
"hsa-miR-326",0,0,0,0,0,0,0,0,0
"hsa-miR-328-3p",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-328-5p",98.0440217657728,64.4039415212211,205.9186915338,175.336060783168,347.029428095503,181.702552920869,48.9548147060263,0,0
"hsa-miR-329-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-329-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-330-3p",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-330-5p",13154.2395869079,4443.87196496426,6206.9777019474,1461.13383985973,4997.22376457524,5572.21162290664,2007.14740294708,1852.4755810037,4710.50049067713
"hsa-miR-331-3p",147.066032648659,708.443356733432,294.169559334,292.226767971946,0,30.2837588201448,97.9096294120527,0,343.473994111874
"hsa-miR-331-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-335-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-335-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-337-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-337-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-338-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-338-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-339-3p",0,0,0,0,0,0,0,0,49.0677134445535
"hsa-miR-339-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-33a-3p",65.3626811771819,128.807883042442,88.2508678002,175.336060783168,69.4058856191005,0,0,0,98.135426889107
"hsa-miR-33a-5p",1241.89094236646,64.4039415212211,88.2508678002,233.781414377557,0,121.135035280579,97.9096294120527,168.406871000337,98.135426889107
"hsa-miR-33b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-33b-5p",0,128.807883042442,0,0,0,0,48.9548147060263,0,0
"hsa-miR-340-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-340-5p",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-342-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-342-5p",81.7033514714774,193.211824563663,294.169559334,58.4453535943892,69.4058856191005,0,97.9096294120527,0,0
"hsa-miR-345-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-345-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-346",0,0,0,0,0,0,0,0,0
"hsa-miR-34a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-34a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-34b-3p",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-34b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-34c-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-34c-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3529-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3529-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3605-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3605-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3606-3p",32.6813405885909,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-3606-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3609",0,0,0,0,0,0,0,0,0
"hsa-miR-361-3p",0,0,0,0,0,0,97.9096294120527,0,0
"hsa-miR-361-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3610",0,0,0,0,0,0,0,0,0
"hsa-miR-3611",0,0,0,0,0,0,0,0,0
"hsa-miR-3612",0,0,0,0,0,0,0,0,0
"hsa-miR-3613-3p",277.791395003023,644.039415212211,235.3356474672,759.78959672706,624.652970571904,454.256382302171,979.096294120527,505.22061300101,392.541707556428
"hsa-miR-3613-5p",326.813405885909,193.211824563663,353.0034712008,467.562828755114,138.811771238201,121.135035280579,146.864444118079,84.2034355001684,98.135426889107
"hsa-miR-3614-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3614-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3615",457.538768240273,772.847298254653,441.254339001,467.562828755114,624.652970571904,333.121347021592,685.367405884369,842.034355001684,1619.23454367026
"hsa-miR-3616-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3616-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3617-3p",0,0,0,116.890707188778,0,60.5675176402895,0,0,0
"hsa-miR-3617-5p",130.725362354364,193.211824563663,264.7526034006,350.672121566335,485.841199333704,211.986311741013,0,421.017177500842,147.20314033366
"hsa-miR-3618",0,0,0,0,0,0,0,0,0
"hsa-miR-3619-3p",1274.57228295505,2769.36948541251,2618.1090780726,2045.58737580362,2637.42365352582,3119.22715847491,2839.37925294953,2105.08588750421,2257.11481844946
"hsa-miR-3619-5p",245.110054414432,322.019707606105,1059.0104136024,409.117475160725,832.870627429206,302.837588201448,1077.00592353258,926.237790501852,490.677134445535
"hsa-miR-362-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-362-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3620-3p",98.0440217657728,128.807883042442,235.3356474672,526.008182349503,277.623542476402,121.135035280579,48.9548147060263,168.406871000337,196.270853778214
"hsa-miR-3620-5p",65.3626811771819,193.211824563663,176.5017356004,292.226767971946,277.623542476402,181.702552920869,244.774073530132,84.2034355001684,49.0677134445535
"hsa-miR-3621",0,0,0,0,0,0,0,0,0
"hsa-miR-3622a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3622a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3622b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3622b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-363-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-363-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3646",0,0,0,0,0,0,0,0,0
"hsa-miR-3648",0,0,0,0,0,0,0,0,0
"hsa-miR-3649",0,0,58.8339118668,0,0,0,0,0,0
"hsa-miR-3650",0,0,0,0,0,0,0,0,0
"hsa-miR-3651",0,0,0,0,0,0,0,0,0
"hsa-miR-3652",0,0,0,0,0,0,0,0,0
"hsa-miR-3654",0,0,0,0,0,0,0,0,0
"hsa-miR-3655",457.538768240273,1030.46306433954,764.8408542684,409.117475160725,555.247084952804,363.405105841737,1125.96073823861,336.813742000674,834.151128557409
"hsa-miR-3657",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-3658",0,0,0,0,0,0,0,0,0
"hsa-miR-3659",866.05552559766,837.251239775874,647.1730305348,701.344243132671,971.682398667407,2029.0118409497,1174.91555294463,336.813742000674,588.812561334642
"hsa-miR-365a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-365a-5p",0,64.4039415212211,0,0,0,0,0,0,98.135426889107
"hsa-miR-365b-3p",0,0,0,0,0,30.2837588201448,97.9096294120527,0,0
"hsa-miR-365b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3660",0,0,0,0,0,0,0,0,0
"hsa-miR-3661",98.0440217657728,64.4039415212211,323.5865152674,467.562828755114,138.811771238201,302.837588201448,342.683702942184,252.610306500505,196.270853778214
"hsa-miR-3662",0,0,0,0,0,0,0,0,0
"hsa-miR-3663-3p",3496.90344297923,3671.0246667096,3412.3668882744,7539.45061367621,4997.22376457524,4270.00999364041,6119.35183825329,5220.61300101044,4710.50049067713
"hsa-miR-3663-5p",1274.57228295505,1610.09853803053,1588.5156204036,2863.82232612507,1318.71182676291,999.364041064777,2251.92147647721,2189.28932300438,1766.43768400393
"hsa-miR-3664-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3664-5p",0,0,0,0,0,60.5675176402895,0,0,0
"hsa-miR-3665",0,0,0,0,0,0,0,0,0
"hsa-miR-3666",0,0,0,0,0,0,0,0,0
"hsa-miR-3667-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3667-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3668",0,0,0,0,0,0,0,0,0
"hsa-miR-367-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-367-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3670",2205.99048972989,2704.96554389129,2118.0208272048,3623.61192285213,2498.61188228762,2725.53829381303,3377.88221471582,1263.05153250253,1766.43768400393
"hsa-miR-3671",0,0,0,0,0,0,0,0,0
"hsa-miR-3672",0,0,0,0,0,0,0,0,0
"hsa-miR-3674",0,0,0,0,0,0,0,0,0
"hsa-miR-3675-3p",98.0440217657728,257.615766084884,0,175.336060783168,69.4058856191005,60.5675176402895,0,0,0
"hsa-miR-3675-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3677-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3677-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3678-3p",0,0,0,0,0,0,0,0,49.0677134445535
"hsa-miR-3678-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3679-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3679-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3680-3p",2794.25462032453,5667.54685386746,6795.3168206154,5669.19929865576,5552.47084952804,7480.08842857576,5482.93924707495,4294.37521050859,4367.02649656526
"hsa-miR-3680-5p",424.857427651682,772.847298254653,1441.4308407366,759.78959672706,416.435313714603,423.972623482027,832.231850002448,1431.45840350286,834.151128557409
"hsa-miR-3681-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3681-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3682-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3682-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3683",0,0,0,0,0,0,0,0,0
"hsa-miR-3684",0,0,0,0,0,0,0,0,0
"hsa-miR-3685",0,0,0,0,0,0,0,0,0
"hsa-miR-3686",0,0,0,0,0,0,0,0,0
"hsa-miR-3688-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3688-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3689a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3689a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3689b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3689b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3689c",163.406702942955,257.615766084884,382.4204271342,467.562828755114,902.276513048306,272.553829381303,636.412591178342,505.22061300101,196.270853778214
"hsa-miR-3689d",0,0,0,0,0,0,0,0,0
"hsa-miR-3689e",0,0,0,0,0,0,0,0,0
"hsa-miR-3689f",0,0,0,0,0,0,0,0,0
"hsa-miR-369-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-369-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3690",0,0,0,0,0,0,0,0,0
"hsa-miR-3691-3p",0,0,0,0,138.811771238201,0,0,0,0
"hsa-miR-3691-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3692-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3692-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-370-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-370-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3714",0,0,0,0,0,0,0,0,0
"hsa-miR-371a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-371a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-371b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-371b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-372-3p",0,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-372-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-373-3p",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-373-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-374a-3p",0,0,0,0,69.4058856191005,30.2837588201448,48.9548147060263,0,0
"hsa-miR-374a-5p",261.450724708728,257.615766084884,117.6678237336,292.226767971946,555.247084952804,121.135035280579,146.864444118079,0,392.541707556428
"hsa-miR-374b-3p",0,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-374b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-374c-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-374c-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-375-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-375-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-376a-2-5p",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-376a-3p",0,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-376a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-376b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-376b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-376c-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-376c-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-377-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-377-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-378a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-378a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-378b",0,0,0,0,0,0,0,0,0
"hsa-miR-378c",0,0,0,0,0,0,0,0,0
"hsa-miR-378d",16.3406702942955,0,0,0,69.4058856191005,0,0,0,98.135426889107
"hsa-miR-378e",0,0,0,0,0,0,0,0,0
"hsa-miR-378f",0,0,0,0,0,0,0,0,0
"hsa-miR-378h",0,0,0,0,0,0,0,0,0
"hsa-miR-378i",0,0,0,0,0,0,0,0,0
"hsa-miR-378j",915.077536480546,1223.6748889032,1853.2682238042,1694.91525423729,2359.80011104942,3724.90233487781,1321.77999706271,1094.64466150219,1815.50539744848
"hsa-miR-379-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-379-5p",0,0,0,0,0,0,0,168.406871000337,0
"hsa-miR-380-3p",0,0,0,0,0,0,48.9548147060263,0,0
"hsa-miR-380-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-381-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-381-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-382-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-382-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-383-3p",130.725362354364,257.615766084884,176.5017356004,233.781414377557,485.841199333704,90.8512764604343,195.819258824105,168.406871000337,49.0677134445535
"hsa-miR-383-5p",441.198097945978,450.827590648548,647.1730305348,350.672121566335,1041.08828428651,514.823899942461,979.096294120527,673.627484001347,294.406280667321
"hsa-miR-384",0,0,0,0,0,0,0,0,0
"hsa-miR-3907",0,0,0,0,0,0,0,0,0
"hsa-miR-3908",0,0,0,0,0,0,0,0,0
"hsa-miR-3909",0,0,0,0,0,0,0,0,0
"hsa-miR-3910",0,0,0,0,0,0,0,0,0
"hsa-miR-3911",0,0,0,0,0,0,0,0,0
"hsa-miR-3912-3p",2826.93596091312,3799.83254975204,2765.1938577396,6078.31677381648,3747.91782343143,2664.97077617274,4699.66221177853,4462.78208150893,3042.19823356232
"hsa-miR-3912-5p",571.923460300342,837.251239775874,558.9221627346,876.680303915839,763.464741810106,454.256382302171,881.186664708474,336.813742000674,490.677134445535
"hsa-miR-3913-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3913-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3914",0,0,0,0,0,0,0,0,0
"hsa-miR-3915",0,0,0,0,0,0,0,0,0
"hsa-miR-3916",0,0,0,0,0,0,0,0,0
"hsa-miR-3917",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-3918",0,0,0,0,0,0,0,0,0
"hsa-miR-3919",0,0,0,0,0,0,0,0,0
"hsa-miR-3920",0,0,0,0,0,0,0,0,0
"hsa-miR-3921",0,0,0,0,0,0,0,0,0
"hsa-miR-3922-3p",65.3626811771819,0,58.8339118668,0,138.811771238201,90.8512764604343,0,0,49.0677134445535
"hsa-miR-3922-5p",32.6813405885909,0,470.6712949344,876.680303915839,416.435313714603,90.8512764604343,97.9096294120527,0,0
"hsa-miR-3923",0,0,0,0,0,0,0,0,0
"hsa-miR-3924",0,0,0,0,0,0,0,0,0
"hsa-miR-3925-3p",1176.52826118927,2447.3497778064,2147.4377831382,1402.68848626534,3331.48250971682,1695.89049392811,2790.4244382435,2862.91680700573,3631.01079489696
"hsa-miR-3925-5p",424.857427651682,772.847298254653,617.7560746014,1227.35242548217,832.870627429206,635.95893522304,783.277035296421,757.830919501516,785.083415112856
"hsa-miR-3926",0,0,0,58.4453535943892,0,121.135035280579,0,0,0
"hsa-miR-3927-3p",16.3406702942955,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-3927-5p",0,0,0,0,0,0,0,0,49.0677134445535
"hsa-miR-3928-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3928-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3929",1683.08904031243,450.827590648548,588.339118668,175.336060783168,485.841199333704,423.972623482027,195.819258824105,168.406871000337,441.609421000981
"hsa-miR-3934-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3934-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3935",32.6813405885909,0,0,0,0,0,0,0,0
"hsa-miR-3936",0,0,0,0,0,0,0,0,0
"hsa-miR-3937",0,0,0,0,0,0,0,0,0
"hsa-miR-3938",0,0,0,0,0,0,0,0,0
"hsa-miR-3939",0,0,0,0,0,0,0,0,0
"hsa-miR-3940-3p",49.0220108828864,128.807883042442,0,58.4453535943892,69.4058856191005,121.135035280579,48.9548147060263,0,196.270853778214
"hsa-miR-3940-5p",0,64.4039415212211,0,0,0,0,0,0,98.135426889107
"hsa-miR-3941",0,0,0,0,0,0,0,0,0
"hsa-miR-3942-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3942-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3943",0,0,0,0,0,0,0,0,0
"hsa-miR-3944-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-3944-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-3945",4918.54175858294,8436.91633927996,7854.3272342178,7656.34132086499,5899.50027762354,7207.53459919445,9448.27923826308,10525.4294375211,9715.40726202159
"hsa-miR-3960",0,0,0,0,0,0,0,0,0
"hsa-miR-3972",0,0,0,0,0,0,0,0,0
"hsa-miR-3973",2173.3091491413,4057.44831583693,3677.119491675,3272.9398012858,2984.45308162132,3331.21347021592,5727.71332060508,6062.64735601213,5691.8547595682
"hsa-miR-3974",0,0,0,116.890707188778,0,0,48.9548147060263,168.406871000337,0
"hsa-miR-3975",0,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-3976",2255.01250061278,2189.73401172152,382.4204271342,15020.455873758,9508.60632981677,14869.3255806911,5727.71332060508,24334.7928595487,13199.2149165849
"hsa-miR-3977",0,0,0,0,0,0,0,0,0
"hsa-miR-3978",0,0,0,0,0,0,0,0,0
"hsa-miR-409-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-409-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-410-3p",16.3406702942955,0,0,0,0,0,0,168.406871000337,0
"hsa-miR-410-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-411-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-411-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-412-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-412-5p",0,0,0,58.4453535943892,0,0,0,0,0
"hsa-miR-421",343.154076180205,450.827590648548,558.9221627346,233.781414377557,138.811771238201,423.972623482027,146.864444118079,505.22061300101,196.270853778214
"hsa-miR-422a",0,0,0,0,0,0,0,0,0
"hsa-miR-423-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-423-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-424-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-424-5p",16.3406702942955,64.4039415212211,0,0,208.217656857302,121.135035280579,48.9548147060263,0,0
"hsa-miR-425-3p",16.3406702942955,0,0,0,0,0,146.864444118079,252.610306500505,98.135426889107
"hsa-miR-425-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4251",0,0,0,0,0,0,0,0,0
"hsa-miR-4252",343.154076180205,579.63547369099,264.7526034006,233.781414377557,347.029428095503,242.270070561158,244.774073530132,589.424048501179,490.677134445535
"hsa-miR-4253",0,0,0,0,0,0,0,0,0
"hsa-miR-4254",0,0,0,0,0,0,0,0,0
"hsa-miR-4255",0,0,0,0,0,0,0,0,0
"hsa-miR-4256",0,0,0,0,0,0,0,0,0
"hsa-miR-4257",0,0,0,0,0,0,0,0,0
"hsa-miR-4258",0,0,0,0,0,0,0,0,0
"hsa-miR-4259",0,0,0,0,0,0,0,0,0
"hsa-miR-4260",0,0,0,0,0,0,0,0,0
"hsa-miR-4261",0,0,0,0,0,0,0,0,0
"hsa-miR-4262",0,0,0,0,0,0,0,0,0
"hsa-miR-4263",16.3406702942955,64.4039415212211,0,0,0,0,0,0,98.135426889107
"hsa-miR-4264",0,0,0,0,0,0,0,0,0
"hsa-miR-4265",0,0,0,0,0,0,0,0,0
"hsa-miR-4266",0,0,0,0,0,0,0,0,0
"hsa-miR-4267",0,0,0,0,0,0,0,0,0
"hsa-miR-4268",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-4269",0,0,88.2508678002,58.4453535943892,0,0,0,0,0
"hsa-miR-4270",147.066032648659,128.807883042442,147.084779667,233.781414377557,69.4058856191005,211.986311741013,244.774073530132,0,49.0677134445535
"hsa-miR-4271",0,0,0,0,0,0,0,0,0
"hsa-miR-4272",0,0,0,0,0,0,0,0,0
"hsa-miR-4273",0,0,0,0,0,0,0,0,0
"hsa-miR-4274",0,0,0,0,0,0,0,0,0
"hsa-miR-4275",0,0,0,0,69.4058856191005,0,0,421.017177500842,0
"hsa-miR-4276",0,0,0,0,0,0,0,0,0
"hsa-miR-4277",0,0,0,0,0,0,0,0,0
"hsa-miR-4278",0,0,0,0,0,0,0,0,0
"hsa-miR-4279",0,0,0,0,0,0,0,0,0
"hsa-miR-4280",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-4281",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4282",0,0,0,0,0,0,0,0,0
"hsa-miR-4283",0,0,0,0,0,0,0,0,0
"hsa-miR-4284",196.088043531546,64.4039415212211,0,116.890707188778,0,242.270070561158,342.683702942184,589.424048501179,98.135426889107
"hsa-miR-4285",457.538768240273,837.251239775874,147.084779667,584.453535943892,347.029428095503,302.837588201448,783.277035296421,421.017177500842,736.015701668302
"hsa-miR-4286",0,0,0,0,0,0,0,0,0
"hsa-miR-4287",0,0,0,0,0,0,0,0,0
"hsa-miR-4288",0,0,0,0,0,0,0,0,0
"hsa-miR-4289",0,0,0,0,0,0,0,0,0
"hsa-miR-429",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4290",1176.52826118927,1288.07883042442,1117.8443254692,3214.49444769141,1596.33536923931,1302.20162926622,1713.41851471092,2441.89962950488,1766.43768400393
"hsa-miR-4291",0,0,0,0,0,0,0,0,0
"hsa-miR-4292",130.725362354364,579.63547369099,29.4169559334,876.680303915839,2220.98833981122,1059.93155870507,1419.68962647476,1347.25496800269,1422.96368989205
"hsa-miR-4293",0,0,0,0,0,0,0,0,0
"hsa-miR-4294",980.440217657728,1223.6748889032,235.3356474672,642.898889538282,485.841199333704,757.093970503619,391.638517648211,2273.49275850455,1913.64082433759
"hsa-miR-4295",0,0,0,0,0,0,0,0,0
"hsa-miR-4296",0,0,0,0,0,0,0,0,0
"hsa-miR-4297",0,0,0,0,0,0,0,0,0
"hsa-miR-4298",0,0,0,0,0,0,0,0,0
"hsa-miR-4299",0,64.4039415212211,0,0,0,0,0,0,0
