"","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105163.count","SRR2105164.count","SRR2105165.count","SRR2105166.count","SRR2105167.count","SRR2105168.count","SRR2105169.count","SRR2105170.count","SRR2105171.count","SRR2105172.count","SRR2105173.count","SRR2105174.count","SRR2105207.count","SRR2105208.count","SRR2105209.count","SRR2105210.count","SRR2105211.count","SRR2105212.count","SRR2105213.count","SRR2105214.count","SRR2105215.count","SRR2105216.count","SRR2105217.count","SRR2105218.count","SRR2105219.count","SRR2105220.count","SRR2105221.count","SRR2105222.count","SRR2105239.count","SRR2105240.count","SRR2105241.count","SRR2105242.count","SRR2105243.count","SRR2105244.count","SRR2105245.count","SRR2105246.count","SRR2105247.count","SRR2105248.count","SRR2105249.count","SRR2105250.count","SRR2105251.count","SRR2105252.count","SRR2105253.count","SRR2105254.count","SRR2105287.count","SRR2105288.count","SRR2105289.count","SRR2105290.count","SRR2105291.count","SRR2105292.count","SRR2105293.count","SRR2105294.count","SRR2105295.count","SRR2105296.count","SRR2105297.count","SRR2105298.count","SRR2105299.count","SRR2105300.count","SRR2105301.count","SRR2105302.count","SRR2105335.count","SRR2105336.count","SRR2105337.count","SRR2105338.count","SRR2105339.count","SRR2105340.count","SRR2105341.count","SRR2105342.count","SRR2105343.count","SRR2105344.count","SRR2105345.count","SRR2105346.count","SRR2105347.count","SRR2105348.count","SRR2105349.count","SRR2105350.count","SRR2105385.count","SRR2105386.count","SRR2105387.count","SRR2105388.count","SRR2105389.count","SRR2105390.count","SRR2105391.count","SRR2105392.count","SRR2105393.count","SRR2105394.count","SRR2105395.count","SRR2105396.count","SRR2105397.count","SRR2105398.count","SRR2105399.count","SRR2105400.count","SRR2105449.count","SRR2105450.count","SRR2105499.count","SRR2105500.count"
"hsa-miR-100-3p",279.563880346659,308.220686011184,191.399770320276,110.565653885277,96.1168781237985,118.063754427391,155.981906098893,192.566917003659,122.609122118686,170.270730461434,71.1490572749911,75.6315232188776,0,56.363431405704,114.455762847659,0,377.017041170261,237.78738835139,0,35.7066342926516,0,0,86.7340300967084,96.6183574879227,0,20.6880857314273,164.142968525586,164.853280580284,0,117.671285264613,115.807759119861,0,376.647834274953,250.907448605791,189.630978116585,83.7450799765514,0,68.5283536063046,97.5387716617355,85.1184565186551,205.128205128205,210.37130535395,50.9735956774391,69.5265243690468,37.3134328358209,54.3006081668115,0,52.014251905022,99.5767986059248,78.4037006546709,45.9221160911095,50.776026945145,232.525694089197,39.5969035221446,46.4101731099457,65.6354606515413,57.5837844063112,40.1090967431413,52.8262017960909,114.833634771625,65.3359903302734,80.2214110946212,45.458678061642,192.007021971089,131.475151196424,149.835181300569,203.652162107121,49.1650141759124,43.5540069686411,137.174211248285,110.296145149727,232.229189097895,0,0,58.0315691736305,149.838923157606,27.0709258256632,52.891862586941,0,89.3521965748325,44.7187192558805,83.6960160696351,157.610622955987,99.0177439797212,142.949038667715,126.346948721188,34.3006105508678,20.3956761166633,117.850408548083,64.5050313924486,84.9725963376811,54.5911125668741,149.378585086042,107.785721984694,0,17.8826895565093,45.5684666210982,61.6903146206046,47.0477534697718,22.4997187535156
"hsa-miR-100-5p",629.018730779983,880.630531460526,829.399004721194,508.602007872274,336.409073433295,377.804014167651,571.933655695939,742.758108442684,91.9568415890142,28.3784550769056,71.1490572749911,113.447284828316,113.778586869951,56.363431405704,286.139407119148,40.7331975560081,377.017041170261,312.0959472112,75.3068755177348,178.533171463258,58.2682671017364,104.18837257762,43.3670150483542,144.927536231884,84.107826233231,20.6880857314273,574.50038983955,219.804374107045,219.558248803408,147.089106580767,173.711638679792,63.7511156445238,470.809792843691,418.179081009652,151.704782493268,376.852859894481,165.139129716786,171.320884015762,32.5129238872452,141.864094197759,752.136752136752,289.260544861681,101.947191354878,162.228556861109,149.253731343284,108.601216333623,87.4699322108025,104.028503810044,248.941996514812,274.412952291348,91.844232182219,186.178765465532,46.5051388178394,118.790710566434,185.640692439783,196.906381954624,115.167568812622,100.272741857853,633.91442155309,315.792495621968,261.343961321094,300.830291604829,181.834712246568,219.436596538388,920.326058374967,665.934139113642,305.478243160682,180.271718645012,174.216027874564,228.623685413809,0,0,113.233184872046,140.511931804876,174.094707520891,149.838923157606,243.638332430969,79.3377938804115,93.9231708462478,29.7840655249442,0,83.6960160696351,78.8053114779936,99.0177439797212,643.270674004717,360.991282060538,34.3006105508678,81.5827044666531,78.5669390320553,236.518448438978,382.376683519565,191.068893984059,179.25430210325,161.678582977042,0,17.8826895565093,91.1369332421964,61.6903146206046,94.0955069395436,67.4991562605467
"hsa-miR-101-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6880857314273,0,0,0,29.4178213161533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-101-3p",582541.235672351,603936.418475628,617391.859129769,637521.560302508,757593.23337178,761723.73081464,553007.851089274,566421.831586476,781265.326140265,776775.07236506,748914.976876556,750264.710331266,736830.128569803,718915.567579754,781561.176605242,805336.048879837,614990.19755693,583604.559573172,666089.313954364,699100.192815825,695839.645728936,733798.70806418,772756.841146624,783357.487922705,810715.337062114,848790.781388998,716196.807419262,713979.558193208,789399.727747771,796987.615097226,628836.132020845,627310.977942114,609133.709981168,617483.231018852,643873.023097053,637886.274181392,747460.985880604,724755.867740278,775010.566700263,786437.792594694,677811.965811966,714762.806353213,697216.841676012,739901.272335396,745037.313432836,741121.850564726,782418.543625629,764089.360484773,671595.71819766,700262.652397193,779895.297575312,754193.253558553,781053.806445612,779583.836543982,717269.225414211,726059.46572735,767735.805597144,787361.623616236,627839.40834654,621106.422071025,702231.224069779,715755.485138984,746976.997908901,756480.236991524,482338.50468928,476375.986414944,641402.484556378,654451.892033629,640026.132404181,637860.082304527,748193.900623173,742267.823590263,828263.002944063,797007.095852556,785109.099350046,765527.058412207,725609.095831077,738343.955782403,756175.448483141,756604.616530156,707673.732224309,730233.790871555,711217.936088892,735503.802281369,597812.879708384,590671.985271556,751663.579611717,752559.657352641,752474.85857951,765825.234368281,785656.625738199,782399.82530844,683914.913957935,706840.800488629,823847.9650185,823408.440629471,695784.916837548,706878.470080197,691272.641731357,695961.300483744
"hsa-miR-101-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1545893719807,0,20.6880857314273,0,0,0,29.4178213161533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8623685413809,0,0,0,23.4186553008126,0,0,0,0,0,0,0,13.9493360116058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7271632403861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10392-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7084086929062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10392-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8451573103023,0,0
"hsa-miR-10393-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10393-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0545483715707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0477534697718,0
"hsa-miR-10394-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0495641030269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10394-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1619585687382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4101731099457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10395-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10395-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7294575258734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1880341880342,0,50.9735956774391,23.1755081230156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3883380586375,0,0,0,21.111744463445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10397-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.648353477841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10397-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4178213161533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10398-3p",0,0,63.7999234400919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10398-5p",209.672910259994,264.189159438158,63.7999234400919,132.678784662332,48.0584390618993,70.8382526564345,103.987937399262,192.566917003659,183.913683178028,113.513820307622,71.1490572749911,37.8157616094388,56.8892934349755,28.181715702852,114.455762847659,0,150.806816468104,222.925676579428,0,35.7066342926516,58.2682671017364,0,43.3670150483542,120.772946859903,0,0,123.107226394189,54.9510935267612,43.9116497606815,88.25346394846,0,31.8755578222619,282.485875706215,234.180285365405,227.557173739902,62.8088099824135,123.85434728759,68.5283536063046,97.5387716617355,56.7456376791034,102.564102564103,184.074892184706,0,46.3510162460312,37.3134328358209,54.3006081668115,43.7349661054013,26.007125952511,149.365197908887,39.2018503273354,45.9221160911095,16.9253423150483,232.525694089197,79.1938070442891,46.4101731099457,87.5139475353885,28.7918922031556,40.1090967431413,158.478605388273,143.542043464531,130.671980660547,120.332116641932,0,164.577447403791,175.300201595232,99.8901208670462,101.826081053561,16.3883380586375,43.5540069686411,137.174211248285,110.296145149727,168.89395570756,0,23.4186553008126,116.063138347261,74.9194615788028,0,52.891862586941,46.9615854231239,29.7840655249442,44.7187192558805,41.8480080348175,78.8053114779936,118.821292775665,35.7372596669287,180.495641030269,0,40.7913522333265,78.5669390320553,21.5016771308162,0,27.2955562834371,29.8757170172084,89.8214349872454,0,17.8826895565093,0,30.8451573103023,47.0477534697718,67.4991562605467
"hsa-miR-10399-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8617117719619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3134328358209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10399-5p",0,0,0,0,0,0,0,0,0,56.7569101538112,0,0,56.8892934349755,28.181715702852,57.2278814238297,0,0,14.8617117719619,0,0,58.2682671017364,0,0,0,42.0539131166155,20.6880857314273,0,0,0,29.4178213161533,0,31.8755578222619,0,0,0,0,0,0,0,0,0,52.5928263384874,0,0,0,0,0,0,0,0,0,0,46.5051388178394,0,0,21.8784868838471,0,20.0545483715707,52.8262017960909,28.7084086929062,0,0,45.458678061642,27.4295745672985,43.825050398808,0,0,0,0,0,0,0,0,0,0,0,27.0709258256632,0,0,29.7840655249442,0,13.9493360116058,0,0,71.4745193338575,18.0495641030269,68.6012211017356,0,0,21.5016771308162,0,0,29.8757170172084,0,0,35.7653791130186,45.5684666210982,0,0,22.4997187535156
"hsa-miR-103a-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-103a-2-5p",69.8909700866648,176.126106292105,127.599846880184,154.791915439388,48.0584390618993,94.4510035419126,155.981906098893,110.038238287805,61.3045610593428,56.7569101538112,0,151.263046437755,0,56.363431405704,0,0,75.4034082340522,148.617117719619,150.61375103547,107.119902877955,116.536534203473,208.376745155241,43.3670150483542,144.927536231884,0,0,82.0714842627929,73.2681247023482,87.823299521363,29.4178213161533,57.9038795599305,0,188.323917137476,167.271632403861,113.778586869951,188.426429947241,41.2847824291966,102.792530409457,32.5129238872452,28.3728188395517,102.564102564103,26.2964131692437,101.947191354878,92.7020324920624,149.253731343284,162.901824500434,43.7349661054013,26.007125952511,99.5767986059248,78.4037006546709,0,118.477396205338,46.5051388178394,158.387614088578,92.8203462198914,65.6354606515413,57.5837844063112,100.272741857853,158.478605388273,114.833634771625,65.3359903302734,40.1107055473106,90.9173561232839,0,175.300201595232,16.648353477841,67.884054035707,98.3300283518248,0,160.036579789666,165.444217724591,147.782211244115,37.7443949573488,46.8373106016253,58.0315691736305,174.812077017206,108.283703302653,132.229656467352,46.9615854231239,89.3521965748325,89.437438511761,111.594688092847,39.4026557389968,118.821292775665,0,54.1486923090807,68.6012211017356,81.5827044666531,78.5669390320553,64.5050313924486,127.458894506522,27.2955562834371,59.7514340344168,89.8214349872454,67.272115708039,89.4134477825465,273.410799726589,215.916101172116,188.191013879087,157.498031274609
"hsa-miR-103a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-103b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10400-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3883380586375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8035487959442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10400-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3068755177348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3883380586375,0,0,0,21.111744463445,0,0,0,0,0,0,46.9615854231239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10401-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10401-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10522-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4997187535156
"hsa-miR-10523-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4034082340522,14.8617117719619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1755081230156,0,0,0,0,0,0,45.9221160911095,0,0,19.7984517610723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7840655249442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10524-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10525-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7349661054013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.825050398808,33.2967069556821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10526-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10527-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8755578222619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8617117719619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.648353477841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.458678061642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-107",0,44.0315265730263,0,44.2262615541108,0,0,51.9939686996308,55.0191191439025,61.3045610593428,56.7569101538112,71.1490572749911,151.263046437755,113.778586869951,140.90857851426,171.683644271489,40.7331975560081,0,59.4468470878476,0,71.4132685853031,58.2682671017364,0,43.3670150483542,0,42.0539131166155,82.7523429257091,82.0714842627929,36.6340623511741,87.823299521363,58.8356426323067,0,63.7511156445238,0,16.7271632403861,75.8523912466341,83.7450799765514,0,34.2641768031523,195.077543323471,56.7456376791034,68.3760683760684,52.5928263384874,0,46.3510162460312,74.6268656716418,81.4509122502172,131.204898316204,52.014251905022,0,137.206476145674,91.844232182219,84.6267115752416,46.5051388178394,19.7984517610723,46.4101731099457,65.6354606515413,28.7918922031556,60.163645114712,158.478605388273,86.1252260787185,65.3359903302734,60.1660583209659,90.9173561232839,54.8591491345969,131.475151196424,49.9450604335231,67.884054035707,65.5533522345499,43.5540069686411,0,55.1480725748635,42.22348892689,37.7443949573488,23.4186553008126,58.0315691736305,49.9463077192019,108.283703302653,52.891862586941,93.9231708462478,268.056589724497,0,97.6453520812409,39.4026557389968,59.4106463878327,35.7372596669287,36.0991282060538,0,40.7913522333265,78.5669390320553,129.010062784897,84.9725963376811,136.477781417185,0,0,33.6360578540195,53.6480686695279,45.5684666210982,0,94.0955069395436,22.4997187535156
