"","gene_id","SRR2105144.count","SRR2105145.count","SRR2105146.count","SRR2105154.count","SRR2105158.count","SRR2105187.count","SRR2105188.count","SRR2105192.count","SRR2105194.count","SRR2105197.count","SRR2105198.count","SRR2105228.count","SRR2105230.count","SRR2105272.count","SRR2105275.count","SRR2105276.count","SRR2105319.count","SRR2105320.count","SRR2105321.count","SRR2105322.count","SRR2105325.count","SRR2105326.count","SRR2105373.count","SRR2105374.count","SRR2105376.count","SRR2105429.count","SRR2105430.count","SRR2105431.count","SRR2105432.count","SRR2105437.count","SRR2105438.count","SRR2105471.count","SRR2105472.count","SRR2105477.count","SRR2105478.count","SRR2105488.count","SRR2105491.count","SRR2105492.count"
"105","hsa-miR-12118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0797221303341,0,0,0,0,0,0,0,0,0,17.2464342997085,0,0,0,0,0,0,0,0,0
"106","hsa-miR-12119",363.775994826297,2185.74891706076,2329.03755295788,714.866763625607,536.660629234588,1254.90196078431,1625.38556731497,1124.24747950968,2027.40193776943,3139.78684827312,3679.19466516774,846.799802413379,1128.75757455741,734.99840519214,983.2496400604,1401.66881039544,1593.84961560098,1402.85246668225,1323.18888521336,1113.58574610245,2063.85820080126,2298.31867962363,3551.0053495665,3227.20616152302,1013.53797147615,1191.42176330421,1389.55793530218,2145.56857567255,2242.03645896211,4143.09616763604,4448.69343530911,472.720110301359,736.822715191705,1260.32453356739,1516.37020530334,1574.67263384717,1762.82814807756,1571.78049480859
"107","hsa-miR-12120",0,0,22.1813100281703,0,0,0,0,0,0,0,0,0,19.8027644659194,0,0,16.4902212987698,0,0,0,15.4664686958674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","hsa-miR-12121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","hsa-miR-12122",3011.25684606213,4013.82982951158,3793.00401481711,1774.84162003599,1207.48641577782,2705.88235294118,2825.95445226353,3155.14615217234,2817.02163984805,4908.68084730023,4139.0939983137,2728.57714110978,3188.24507901303,3189.61572064513,3652.07009165291,3100.16160416873,4500.28126757922,4057.26938893397,3572.60999007608,3077.8272704776,4710.45283476994,3995.06401357396,6640.84117321527,5586.59217877095,3788.70146480369,3213.22839194166,3001.44514025271,3837.26687572207,4087.40492903092,5274.48012110589,4907.58444869344,3466.61414220997,3131.49653956475,2295.59111471204,2030.61749231926,5276.53461517211,2143.98018009434,2025.17871446491
"110","hsa-miR-12123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","hsa-miR-12124",0,39.7408894011048,0,24.6505780560554,22.3608595514412,78.4313725490196,36.9405810753403,36.2660477261188,64.0232190874557,44.2223499756777,0,0,19.8027644659194,55.4715777503502,70.2321171471714,32.9804425975397,0,0,66.1594442606682,0,0,15.4249575813667,92.2339051835455,27.1193795085968,24.1318564637178,108.311069391292,0,0,34.4928685994171,47.8049557804159,38.2409177820268,78.7866850502265,52.6301939422647,0,0,0,0,45.3398219656324
"112","hsa-miR-12125",222.307552393848,357.668004609943,354.900960450724,147.903468336332,245.969455065853,196.078431372549,240.113776989712,157.152873479848,234.751803320671,265.334099854066,357.699481335752,282.26660080446,79.2110578636778,69.3394721879377,175.580292867929,230.863098182778,375.023438964935,330.082933337001,297.717499173007,185.597624350408,194.245477722472,308.499151627333,230.584762958864,189.835656560178,48.2637129274355,216.622138782584,74.1097565494497,412.609341475491,327.682251694462,685.204366185961,790.312300828553,39.3933425251133,78.945290913397,22.5057952422749,184.601590210841,165.755014089176,166.754014007337,196.472561851074
"113","hsa-miR-12126",20.2097774903498,39.7408894011048,0,0,0,0,0,0,21.3410730291519,88.4446999513554,0,0,0,0,0,16.4902212987698,93.7558597412338,13.7534555557084,0,15.4664686958674,0,0,92.2339051835455,27.1193795085968,0,0,0,0,17.2464342997085,15.9349852601386,0,0,0,0,0,55.2516713630587,0,0
"114","hsa-miR-12127",40.4195549806997,0,0,0,0,39.2156862745098,0,24.1773651507459,0,0,51.0999259051074,23.522216733705,59.4082933977583,0,0,0,0,0,0,0,24.280684715309,0,92.2339051835455,0,24.1318564637178,0,0,41.2609341475491,34.4928685994171,0,25.4939451880178,0,52.6301939422647,0,0,0,23.8220020010482,0
"115","hsa-miR-12128",0,0,0,0,0,0,0,0,21.3410730291519,0,0,0,0,0,0,0,0,13.7534555557084,0,0,0,0,0,0,0,0,0,41.2609341475491,0,31.8699705202773,12.7469725940089,0,0,0,0,0,0,0
"116","hsa-miR-12129",1576.36264424729,2940.82581568175,2462.1254131269,1232.52890280277,1028.59953936629,1568.62745098039,1459.15295247594,1474.8192741955,1942.03764565282,2476.45159863795,2887.14581363857,1411.3330040223,1267.37692581884,1317.44997157082,2001.61533869439,1912.8656706573,2656.41602600163,1994.25105557771,2150.18193847172,1917.84211828755,2403.78778681559,2390.86842511183,3274.30363401586,2874.65422791127,1447.91138782307,1408.04390208679,1463.66769185163,2269.3513781152,2173.05072176328,3330.41191936897,2944.55066921606,1457.55367342919,1184.17936370096,1170.30135259829,1133.98119700945,1906.18266202553,1953.40416408595,1193.94864509499
"117","hsa-miR-12130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","hsa-miR-12131",0,39.7408894011048,22.1813100281703,0,0,0,0,0,21.3410730291519,0,0,0,0,13.8678944375875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","hsa-miR-12132",0,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","hsa-miR-12133",0,0,0,0,0,39.2156862745098,0,12.0886825753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3933425251133,26.3150969711323,0,13.185827872203,0,0,15.1132739885441
"121","hsa-miR-12135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122","hsa-miR-12136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","hsa-miR-122-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","hsa-miR-122-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125","hsa-miR-1224-3p",0,0,22.1813100281703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","hsa-miR-1224-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","hsa-miR-1225-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5274391373624,0,0,0,0,0,0,0,0,0,0,0
"128","hsa-miR-1225-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2519532470779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8220020010482,0
"129","hsa-miR-1226-3p",242.517329884198,278.186225807734,510.170130647916,172.554046392388,313.052033720176,392.156862745098,258.584067527382,205.50760378134,256.092876349823,353.778799805422,485.449296098521,235.22216733705,158.422115727356,97.0752610631128,105.348175720757,412.255532469246,468.779298706169,398.850211115543,430.036387694343,479.460529571888,704.13985674396,509.023600185099,276.701715550636,352.551933611759,120.659282318589,72.2073795941945,166.746952236262,412.609341475491,189.710777296794,940.164130348179,968.769917144678,275.753397675793,52.6301939422647,112.528976211374,197.787418083044,138.129178407647,285.864024012578,272.038931793795
"130","hsa-miR-1226-5p",606.293324710495,198.704447005524,310.538340394384,98.6023122242217,178.886876411529,78.4313725490196,129.292033763691,60.4434128768647,213.410730291519,44.2223499756777,102.199851810215,329.31103427187,19.8027644659194,124.811049938288,140.464234294343,164.902212987698,625.039064941559,495.124400005501,231.558054912339,77.3323434793368,194.245477722472,123.399660650933,322.818668142409,216.955036068775,0,144.414759188389,55.5823174120873,82.5218682950982,120.72504009796,127.479882081109,152.963671128107,1339.37364585385,1368.38504249888,67.5173857268247,0,138.129178407647,214.398018009434,90.6796439312648
"131","hsa-miR-1227-3p",0,0,0,0,0,0,0,0,0,0,0,0,39.6055289318389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","hsa-miR-1227-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1132739885441
"133","hsa-miR-1228-3p",40.4195549806997,158.963557604419,133.087860169022,49.3011561121108,44.7217191028823,39.2156862745098,110.821743226021,48.3547303014917,21.3410730291519,309.556449829744,153.299777715322,47.04443346741,178.224880193275,41.6036833127626,35.1160585735857,98.941327792619,187.511719482468,165.0414666685,165.398610651671,46.3994060876021,97.1227388612359,92.5497454881999,138.350857775318,162.716277051581,48.2637129274355,72.2073795941945,37.0548782747249,41.2609341475491,103.478605798251,159.349852601386,178.457616316125,157.573370100453,52.6301939422647,45.0115904845498,39.5574836166089,55.2516713630587,47.6440040020963,75.5663699427207
"134","hsa-miR-1228-5p",586.083547220145,516.631562214362,576.714060732427,246.505780560554,245.969455065853,470.588235294118,221.643486452042,108.798143178356,341.457168466431,221.111749878389,281.049592478091,399.877684472985,118.816586795517,152.546838813463,140.464234294343,230.863098182778,843.802737671104,687.672777785419,396.956665564009,201.064093046276,315.648901299017,277.6492364646,322.818668142409,325.432554103162,144.791138782307,180.518448985486,129.692073961537,165.043736590196,189.710777296794,334.634690462911,420.650095602294,1181.8002757534,1394.70013947001,135.034771453649,65.9291393610148,331.510028178352,238.220020010482,241.812383816706
"135","hsa-miR-1229-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","hsa-miR-1229-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1193795085968,0,0,0,0,0,0,12.7469725940089,0,0,0,0,0,0,0
"137","hsa-miR-122b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","hsa-miR-122b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","hsa-miR-1231",121.258664942099,357.668004609943,310.538340394384,73.9517341681662,67.0825786543235,117.647058823529,73.8811621506806,120.886825753729,106.70536514576,176.889399902711,306.599555430645,94.0888669348199,79.2110578636778,41.6036833127626,105.348175720757,214.372876884008,250.015625976624,137.534555557084,198.478332782005,262.929967829745,242.80684715309,154.249575813667,276.701715550636,271.193795085968,72.3955693911533,144.414759188389,111.164634824175,247.565604885295,120.72504009796,286.829734682495,395.156150414277,196.966712625566,263.150969711323,0,79.1149672332177,110.503342726117,119.110010005241,90.6796439312648
"140","hsa-miR-1233-3p",444.615104787696,755.076898620991,1109.06550140851,369.758670840831,178.886876411529,235.294117647059,627.989878280785,350.571794685815,512.185752699646,972.89169946491,868.698740386826,329.31103427187,336.646995920631,138.678944375875,210.696351441514,478.216417664325,968.810550659416,770.193511119669,562.35527621568,402.128186092551,752.701226174578,755.822921486966,830.105146651909,677.984487714921,144.791138782307,469.347967362264,277.911587060437,495.131209770589,569.132331890382,1513.82359971317,1198.21542383684,551.506795351586,342.09626062472,247.563747665024,237.344901699653,497.265042267529,428.796036018867,544.077863587589
"141","hsa-miR-1233-5p",727.551989652594,675.595119818782,665.439300845108,517.662139177164,134.165157308647,196.078431372549,369.405810753403,386.837842411934,512.185752699646,486.445849732455,536.549222003628,682.144285277445,356.44976038655,721.130510754552,737.4372300453,758.550179743412,312.519532470779,660.165866674002,396.956665564009,525.85993565949,267.087531868399,339.349066790066,645.637336284818,488.148831154743,699.823837447815,433.244277565167,463.185978434061,412.609341475491,569.132331890382,286.829734682495,254.939451880178,827.260193027378,710.507618220573,382.598519118673,197.787418083044,552.516713630587,500.262042022012,317.378753759427
"142","hsa-miR-1234-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143","hsa-miR-1236-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","hsa-miR-1236-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145","hsa-miR-1237-3p",0,0,0,0,0,0,0,0,0,0,0,0,19.8027644659194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2464342997085,0,0,0,0,0,0,0,0,0
"146","hsa-miR-1237-5p",0,0,0,0,0,0,0,0,0,0,0,0,19.8027644659194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","hsa-miR-1238-3p",0,39.7408894011048,66.5439300845108,0,0,0,18.4702905376702,0,21.3410730291519,88.4446999513554,25.5499629525537,23.522216733705,0,0,35.1160585735857,82.4511064938491,218.763672729546,192.548377779917,33.0797221303341,30.9329373917347,24.280684715309,15.4249575813667,0,0,0,36.1036897970973,0,41.2609341475491,68.9857371988341,15.9349852601386,76.4818355640535,39.3933425251133,0,0,13.185827872203,27.6258356815294,0,0
"148","hsa-miR-1238-5p",101.048887451749,79.4817788022096,133.087860169022,98.6023122242217,89.4434382057646,39.2156862745098,110.821743226021,60.4434128768647,128.046438174911,44.2223499756777,0,23.522216733705,118.816586795517,97.0752610631128,35.1160585735857,82.4511064938491,62.5039064941559,41.2603666671251,33.0797221303341,139.198218262806,24.280684715309,30.8499151627333,46.1169525917727,0,48.2637129274355,36.1036897970973,55.5823174120873,82.5218682950982,68.9857371988341,31.8699705202773,0,39.3933425251133,26.3150969711323,90.0231809690995,13.185827872203,0,119.110010005241,15.1132739885441
"149","hsa-miR-124-3p",20.2097774903498,0,0,24.6505780560554,0,0,18.4702905376702,0,21.3410730291519,44.2223499756777,0,0,59.4082933977583,13.8678944375875,0,0,0,13.7534555557084,0,0,0,15.4249575813667,0,0,48.2637129274355,0,18.5274391373624,41.2609341475491,17.2464342997085,0,12.7469725940089,0,0,0,13.185827872203,0,23.8220020010482,0
"150","hsa-miR-124-5p",2566.64174127443,2026.78535945634,621.076680788767,1750.19104197993,1274.56899443215,2156.86274509804,1791.61818215401,1366.02113101714,1707.28584233215,2078.45044885685,2325.04662868239,2069.95507256604,2792.18978969464,1220.3747105077,2352.77592443024,1764.45367896837,1343.83398962435,1512.88011112792,1620.90638438637,1438.38158871566,1723.92861478694,1480.7959278112,1429.62553034495,2088.19222216196,1158.32911025845,1299.7328326955,1389.55793530218,1279.08895857402,1414.2076125761,1673.17345231456,1376.67304015296,2127.24049635612,2052.57756374832,630.162266783697,936.19377892641,1547.04679816564,952.880080041927,967.249535266825
"151","hsa-miR-1243",0,0,0,0,0,0,0,0,0,0,0,23.522216733705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5274391373624,0,0,0,0,0,0,0,0,0,23.8220020010482,0
"152","hsa-miR-1244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","hsa-miR-1245a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154","hsa-miR-1245b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","hsa-miR-1245b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156","hsa-miR-1246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157","hsa-miR-1247-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","hsa-miR-1247-5p",0,0,0,0,0,0,0,0,0,0,0,23.522216733705,0,0,0,0,0,0,33.0797221303341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","hsa-miR-1248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","hsa-miR-1249-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.3581385257905,24.1318564637178,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","hsa-miR-1249-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","hsa-miR-1250-3p",0,0,0,0,0,0,0,0,0,0,0,23.522216733705,0,0,0,0,0,0,0,0,0,0,46.1169525917727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","hsa-miR-1250-5p",20.2097774903498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4249575813667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","hsa-miR-1251-3p",0,0,0,0,0,0,0,0,0,0,25.5499629525537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","hsa-miR-1251-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","hsa-miR-1252-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8220020010482,0
"167","hsa-miR-1252-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5057952422749,0,0,0,0
"168","hsa-miR-1253",20.2097774903498,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,0,0,0,31.2519532470779,13.7534555557084,0,0,0,0,46.1169525917727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","hsa-miR-1255a",0,0,0,0,0,0,0,0,0,0,0,23.522216733705,0,13.8678944375875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","hsa-miR-1255b-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","hsa-miR-1255b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1036897970973,0,0,0,0,0,0,0,0,0,0,0,0
"172","hsa-miR-1256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","hsa-miR-1257",40.4195549806997,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","hsa-miR-1258",747.761767142944,715.336009219886,820.7084710423,542.312717233219,245.969455065853,235.294117647059,332.465229678063,374.749159836561,490.844679670494,574.89054968381,587.649147908736,658.622068543739,376.252524852469,596.319460816264,842.785405766057,742.059958444642,343.771485717857,605.152044451168,529.275554085346,510.393466963623,242.80684715309,401.048897115533,645.637336284818,433.910072137549,772.219406838968,433.244277565167,537.295734983511,412.609341475491,465.65372609213,382.439646243327,203.951561504143,669.686822926925,736.822715191705,495.127495330048,210.973245955247,635.394220675175,547.906046024108,468.511493644868
"175","hsa-miR-125a-3p",0,0,22.1813100281703,24.6505780560554,0,0,18.4702905376702,0,21.3410730291519,0,0,0,0,13.8678944375875,0,0,0,0,0,0,0,30.8499151627333,0,0,0,0,0,41.2609341475491,0,0,12.7469725940089,0,0,0,0,0,0,0
"176","hsa-miR-125a-5p",949.859542046442,1589.63557604419,1153.42812146485,665.565607513496,424.856331477382,627.450980392157,591.049297205445,435.192572713426,725.596482991165,1017.11404944059,919.798666291934,752.710935478559,475.266347182067,665.658933004202,948.133581486814,956.43283532865,687.542971435715,893.974611121044,793.913331128019,866.122246968572,582.736433167415,755.822921486966,783.988194060136,1030.53642132668,868.746832693839,433.244277565167,574.350613258236,866.479617098531,948.553886483969,1131.38395346984,930.528999362651,866.653535552492,684.192521249441,765.197038237346,369.203180421683,690.645892038234,738.482062032493,528.964589599045
"177","hsa-miR-125b-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","hsa-miR-125b-2-3p",20.2097774903498,0,0,0,0,39.2156862745098,18.4702905376702,0,42.6821460583038,0,0,0,0,27.7357888751751,0,0,0,0,0,15.4664686958674,0,0,0,0,0,0,18.5274391373624,0,0,15.9349852601386,0,0,0,0,0,0,0,0
"179","hsa-miR-125b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","hsa-miR-126-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","hsa-miR-126-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4902212987698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","hsa-miR-1260a",101.048887451749,0,88.725240112681,0,22.3608595514412,39.2156862745098,36.9405810753403,48.3547303014917,21.3410730291519,44.2223499756777,51.0999259051074,0,0,13.8678944375875,35.1160585735857,16.4902212987698,0,68.7672777785419,33.0797221303341,61.8658747834694,48.5613694306179,15.4249575813667,0,0,72.3955693911533,0,37.0548782747249,41.2609341475491,0,47.8049557804159,38.2409177820268,0,0,0,26.3716557444059,27.6258356815294,71.4660060031445,0
"183","hsa-miR-1260b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","hsa-miR-1261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","hsa-miR-1262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1132739885441
"186","hsa-miR-1263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","hsa-miR-1264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188","hsa-miR-1265",80.8391099613993,79.4817788022096,22.1813100281703,0,22.3608595514412,0,36.9405810753403,24.1773651507459,85.3642921166076,44.2223499756777,25.5499629525537,47.04443346741,19.8027644659194,13.8678944375875,105.348175720757,16.4902212987698,62.5039064941559,27.5069111114167,0,30.9329373917347,0,15.4249575813667,92.2339051835455,27.1193795085968,24.1318564637178,72.2073795941945,37.0548782747249,41.2609341475491,0,15.9349852601386,12.7469725940089,0,26.3150969711323,22.5057952422749,26.3716557444059,82.8775070445881,0,30.2265479770883
"189","hsa-miR-1266-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7534555557084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","hsa-miR-1266-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","hsa-miR-1267",40.4195549806997,39.7408894011048,22.1813100281703,0,0,0,0,0,0,0,0,0,0,0,35.1160585735857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","hsa-miR-1268a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","hsa-miR-1268b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","hsa-miR-1269a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","hsa-miR-1269b",0,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","hsa-miR-127-3p",0,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","hsa-miR-127-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","hsa-miR-1270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4249575813667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","hsa-miR-1271-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200","hsa-miR-1271-5p",0,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.185827872203,0,0,0
"201","hsa-miR-1272",141.468442432449,79.4817788022096,199.631790253532,73.9517341681662,44.7217191028823,117.647058823529,110.821743226021,120.886825753729,128.046438174911,309.556449829744,127.749814762769,117.611083668525,158.422115727356,124.811049938288,70.2321171471714,148.411991688928,187.511719482468,192.548377779917,330.797221303341,154.664686958674,169.964793007163,123.399660650933,184.467810367091,189.835656560178,72.3955693911533,144.414759188389,74.1097565494497,206.304670737746,155.217908697377,382.439646243327,344.168260038241,196.966712625566,157.890581826794,112.528976211374,13.185827872203,82.8775070445881,23.8220020010482,75.5663699427207
