"gene_id","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105163.count","SRR2105165.count","SRR2105166.count","SRR2105167.count","SRR2105207.count","SRR2105208.count","SRR2105209.count","SRR2105210.count","SRR2105211.count","SRR2105212.count","SRR2105213.count","SRR2105214.count","SRR2105215.count","SRR2105216.count","SRR2105217.count","SRR2105218.count","SRR2105219.count","SRR2105220.count","SRR2105221.count","SRR2105222.count","SRR2105239.count","SRR2105240.count","SRR2105241.count","SRR2105242.count","SRR2105243.count","SRR2105244.count","SRR2105245.count","SRR2105246.count","SRR2105247.count","SRR2105248.count","SRR2105249.count","SRR2105250.count","SRR2105251.count","SRR2105252.count","SRR2105253.count","SRR2105254.count","SRR2105287.count","SRR2105288.count","SRR2105289.count","SRR2105290.count","SRR2105291.count","SRR2105292.count","SRR2105293.count","SRR2105294.count","SRR2105295.count","SRR2105296.count","SRR2105297.count","SRR2105298.count","SRR2105299.count","SRR2105300.count","SRR2105335.count","SRR2105336.count","SRR2105337.count","SRR2105338.count","SRR2105339.count","SRR2105340.count","SRR2105341.count","SRR2105342.count","SRR2105343.count","SRR2105344.count","SRR2105345.count","SRR2105346.count","SRR2105347.count","SRR2105348.count","SRR2105349.count","SRR2105350.count","SRR2105385.count","SRR2105386.count","SRR2105387.count","SRR2105388.count","SRR2105389.count","SRR2105390.count","SRR2105391.count","SRR2105392.count","SRR2105393.count","SRR2105394.count","SRR2105395.count","SRR2105396.count","SRR2105397.count","SRR2105398.count","SRR2105399.count","SRR2105400.count","SRR2105449.count","SRR2105450.count","SRR2105499.count","SRR2105500.count"
"hsa-miR-10395-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,34.7077606552825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0820012951161,0,50.9346508429685,23.1460049995371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4533219256968,0,0,0,21.1318202950002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10396b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10397-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.608260948996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10397-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3823823235588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10398-3p",0,0,63.5364381472775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10398-5p",208.246563931695,262.369635087566,63.5364381472775,176.044715357701,47.9984640491504,103.65379632029,192.21264210006,183.710961420698,150.138878462578,222.001864815664,0,35.6239535463646,58.2648721086057,0,43.2806751785328,120.490637877437,0,0,122.523994282214,54.6338620677096,43.8615728760033,88.1471469706764,0,31.7712470214456,282.16704288939,233.563003620227,227.350233033989,62.7300100368016,123.747061007301,68.4603272403642,97.3141300116777,56.6604340189246,102.246003885348,183.394901621735,0,46.2920099990742,37.217611373702,54.1638456330399,43.6910171268787,25.9922543082162,148.964695367198,39.1129189971448,45.8631443771785,16.9004563123204,232.320416318186,79.1514959632737,46.3692849856255,87.3648574860762,28.7405874576076,40.0208108216272,157.778479015462,142.877553936277,130.458889142559,120.16101576112,176.188168964454,99.6495656939762,101.83299389002,16.4533219256968,43.7885886937864,137.991306547688,110.424028268551,169.054562360002,0,23.3775949130353,115.854718183398,74.794315632012,0,52.7941292928226,46.8845234188194,29.7503941927231,44.7167195814515,41.8433385405043,78.7494585974721,118.727243944911,35.7015351660121,180.267878066807,0,40.7871928214541,78.4375245117264,21.4592274678112,0,27.2286663399227,29.8409477485005,89.6828813316114,0,17.8772547687577,0,30.8185404339251,47.0455400828002,67.4915635545557
"hsa-miR-10399-3p",0,0,0,0,0,0,0,0,0,14.8001243210443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.217611373702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10399-5p",0,0,0,0,0,0,0,0,0,14.8001243210443,0,0,58.2648721086057,0,0,0,42.0168067226891,20.669698222406,0,0,0,29.3823823235588,0,31.7712470214456,0,0,0,0,0,0,0,0,0,52.3985433204957,0,0,0,0,0,0,0,0,0,0,46.4640832636372,0,0,21.8412143715191,0,20.0104054108136,52.5928263384874,28.5755107872553,0,0,44.0470422411135,0,0,0,0,0,0,0,0,0,0,0,27.0182643466984,0,0,29.7503941927231,0,13.9477795135014,0,0,71.4030703320243,18.0267878066807,68.5918101378695,0,0,21.4592274678112,0,0,29.8409477485005,0,0,35.7545095375154,45.5373406193078,0,0,22.4971878515186
"hsa-miR-103a-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-103a-2-5p",69.415521310565,174.913090058377,127.072876294555,154.039125937988,47.9984640491504,155.480694480435,109.835795485749,61.2369871402327,75.0694392312889,148.001243210443,150.353330326267,106.871860639094,116.529744217211,208.246563931695,43.2806751785328,144.588765452924,0,0,81.6826628548091,72.8451494236128,87.7231457520067,29.3823823235588,57.650178715554,0,188.11136192626,166.83071687159,113.675116516994,188.190030110405,41.249020335767,102.690490860546,32.4380433372259,28.3302170094623,102.246003885348,26.1992716602478,101.869301685937,92.5840199981483,148.870445494808,162.49153689912,43.6910171268787,25.9922543082162,99.3097969114653,78.2258379942895,0,118.303194186243,46.4640832636372,158.302991926547,92.738569971251,65.5236431145572,57.4811749152153,100.052027054068,157.778479015462,114.302043149021,65.2294445712795,40.0536719203733,176.188168964454,16.608260948996,67.8886625933469,98.7199315541808,0,137.991306547688,165.636042402827,147.922742065001,37.8443838934302,46.7551898260707,57.927359091699,174.520069808028,108.073057386793,131.985323232057,46.8845234188194,89.2511825781692,89.433439162903,111.582236108012,39.3747292987361,118.727243944911,0,54.0803634200422,68.5918101378695,81.5743856429081,78.4375245117264,64.3776824034335,127.258844489692,27.2286663399227,59.681895497001,89.6828813316114,67.2381912926542,89.3862738437885,273.224043715847,215.729783037475,188.182160331201,157.48031496063
"hsa-miR-103a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-103b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10400-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4533219256968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7878739908184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10400-5p",0,0,0,0,0,0,0,0,0,0,75.1766651631334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4533219256968,0,0,0,21.1318202950002,0,0,0,0,0,0,46.8845234188194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10401-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10401-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-105-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10522-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4971878515186
"hsa-miR-10523-5p",0,0,0,0,0,0,0,0,75.0694392312889,14.8001243210443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1460049995371,0,0,0,0,0,0,45.8631443771785,0,0,19.7878739908184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7503941927231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10524-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10525-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6910171268787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0470422411135,33.2165218979921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10526-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10527-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7712470214456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106a-5p",0,0,0,0,0,0,0,0,0,14.8001243210443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.608260948996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-106b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-107",0,43.7282725145943,0,44.0111788394252,0,51.8268981601451,54.9178977428744,61.2369871402327,0,59.2004972841772,0,71.2479070927292,58.2648721086057,0,43.2806751785328,0,42.0168067226891,82.6787928896238,81.6826628548091,36.4225747118064,87.7231457520067,58.7647646471176,0,63.5424940428912,0,16.683071687159,75.7834110113296,83.6400133824021,0,34.2301636201821,194.628260023355,56.6604340189246,68.1640025902321,52.3985433204957,0,46.2920099990742,74.4352227474041,81.2457684495599,131.073051380636,51.9845086164323,0,136.895216490007,91.726288754357,84.5022815616022,46.4640832636372,19.7878739908184,46.3692849856255,65.5236431145572,28.7405874576076,60.0312162324409,157.778479015462,85.726532361766,65.2294445712795,60.0805078805599,132.141126723341,49.8247828469881,67.8886625933469,65.8132877027872,43.7885886937864,0,55.2120141342756,42.2636405900004,37.8443838934302,23.3775949130353,57.927359091699,49.862877088008,108.073057386793,52.7941292928226,93.7690468376389,267.753547734507,0,97.6344565945102,39.3747292987361,59.3636219724553,35.7015351660121,36.0535756133615,0,40.7871928214541,78.4375245117264,128.755364806867,84.8392296597947,136.143331699613,0,0,33.6190956463271,53.6317643062731,45.5373406193078,0,94.0910801656003,22.4971878515186
"hsa-miR-10a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5424940428912,0,0,0,0,0,34.2301636201821,0,0,0,0,0,0,0,27.08192281652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.094084482227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10b-3p",0,21.8641362572972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-10b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-11181-3p",0,0,0,22.0055894197126,0,51.8268981601451,27.4589488714372,0,150.138878462578,59.2004972841772,150.353330326267,106.871860639094,174.794616325817,34.7077606552825,0,0,84.0336134453782,0,0,0,0,29.3823823235588,57.650178715554,0,94.0556809631302,0,0,20.9100033456005,0,0,0,28.3302170094623,0,0,0,69.4380149986112,37.217611373702,0,0,25.9922543082162,0,19.5564594985724,45.8631443771785,0,0,0,46.3692849856255,0,28.7405874576076,20.0104054108136,52.5928263384874,0,0,20.0268359601867,0,0,0,0,0,0,0,0,0,23.3775949130353,0,0,0,0,0,29.7503941927231,0,13.9477795135014,0,19.7878739908184,0,18.0267878066807,0,0,0,21.4592274678112,0,0,0,17.9365762663223,0,17.8772547687577,0,0,0,0
"hsa-miR-11181-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-11399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-11400",0,0,0,0,0,0,0,0,0,0,0,71.2479070927292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4971878515186
"hsa-miR-11401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8917055056648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2294445712795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1178-3p",347.077606552825,349.826180116754,444.755067030942,308.078251875976,143.995392147451,414.615185281161,247.130539842935,91.8554807103491,750.694392312889,384.803232347152,0,71.2479070927292,58.2648721086057,138.83104262113,86.5613503570656,240.981275754874,84.0336134453782,62.0090946672179,285.889319991832,54.6338620677096,87.7231457520067,58.7647646471176,115.300357431108,95.3137410643368,658.389766741911,250.246075307386,151.566822022659,125.460020073603,82.498040671534,136.920654480728,259.504346697807,283.302170094623,272.656010360928,288.191988262726,356.542555900779,162.02203499676,111.652834121106,108.32769126608,87.3820342537574,77.9767629246485,99.3097969114653,273.790432980013,45.8631443771785,169.004563123204,0,158.302991926547,46.3692849856255,87.3648574860762,57.4811749152153,120.062432464882,210.37130535395,142.877553936277,228.303055999478,120.16101576112,969.034929304497,514.856089418877,101.83299389002,296.159794662542,218.942943468932,183.98840873025,110.424028268551,84.5272811800008,37.8443838934302,163.643164391247,57.927359091699,49.862877088008,270.182643466984,316.764775756936,46.8845234188194,0,134.150158744355,195.26891318902,236.248375792416,178.090865917366,357.015351660121,198.294665873488,0,101.967982053635,156.875049023453,128.755364806867,169.678459319589,81.685999019768,298.409477485005,286.985220261157,134.476382585308,53.6317643062731,45.5373406193078,154.092702169625,235.227700414001,112.485939257593
"hsa-miR-1178-5p",208.246563931695,153.04895380108,1397.8016392401,1144.29064982506,0,829.230370562322,768.850568400242,336.80342927128,1276.18046693191,725.206091731171,0,71.2479070927292,0,69.415521310565,43.2806751785328,48.1962551509748,0,20.669698222406,0,72.8451494236128,43.8615728760033,29.3823823235588,172.950536146662,222.398729150119,564.334085778781,900.885871106588,0,0,0,0,64.8760866744518,0,68.1640025902321,26.1992716602478,152.803952528905,208.314044995834,148.870445494808,324.98307379824,0,0,49.6548984557327,39.1129189971448,45.8631443771785,50.7013689369613,46.4640832636372,0,92.738569971251,43.6824287430381,0,40.0208108216272,262.964131692437,171.453064723532,32.6147222856397,100.134179800933,44.0470422411135,116.257826642972,0,115.173253479878,43.7885886937864,22.9985510912813,0,42.2636405900004,75.6887677868604,46.7551898260707,289.636795458495,0,243.164379120285,290.367711110525,140.653570256458,119.001576770892,670.750793721773,446.328944432046,472.496751584833,316.605983853095,71.4030703320243,36.0535756133615,0,0,470.625147070358,364.80686695279,84.8392296597947,0,59.681895497001,89.6828813316114,1042.19196503614,786.599209825339,182.149362477231,184.91124260355,94.0910801656003,89.9887514060742
"hsa-miR-1179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7405874576076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1180-3p",208.246563931695,131.184817543783,63.5364381472775,66.0167682591378,0,310.961388960871,219.671590971498,0,0,59.2004972841772,0,0,0,0,43.2806751785328,0,84.0336134453782,41.3393964448119,40.8413314274045,54.6338620677096,43.8615728760033,29.3823823235588,57.650178715554,0,0,150.147645184431,113.675116516994,62.7300100368016,41.249020335767,0,0,28.3302170094623,204.492007770696,52.3985433204957,50.9346508429685,23.1460049995371,0,0,0,0,49.6548984557327,58.6693784957171,45.8631443771785,0,0,19.7878739908184,46.3692849856255,65.5236431145572,86.2217623728229,0,105.185652676975,28.5755107872553,65.2294445712795,20.0268359601867,88.094084482227,182.690870438956,135.777325186694,16.4533219256968,43.7885886937864,91.994204365125,55.2120141342756,0,0,23.3775949130353,115.854718183398,99.725754176016,54.0365286933967,0,0,29.7503941927231,0,27.8955590270029,0,19.7878739908184,178.507675830061,54.0803634200422,34.2959050689348,20.393596410727,0,0,0,81.685999019768,89.5228432455015,71.7463050652891,0,35.7545095375154,0,0,94.0910801656003,0
"hsa-miR-1180-5p",69.415521310565,0,0,22.0055894197126,0,0,0,0,0,29.6002486420886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6548984557327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.608260948996,0,0,0,0,0,0,0,0,0,24.931438544004,0,0,0,0,0,0,0,0,0,0,0,20.393596410727,0,0,0,27.2286663399227,0,17.9365762663223,0,0,0,0,0,0
"hsa-miR-1181",69.415521310565,21.8641362572972,0,0,47.9984640491504,0,27.4589488714372,0,75.0694392312889,0,0,0,0,0,0,0,0,0,0,0,0,0,57.650178715554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1318202950002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0470422411135,16.608260948996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0455400828002,0
"hsa-miR-1183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7885886937864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8412143715191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1185-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7878739908184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2636405900004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
