"gene_id","SRR2105143.count","SRR2105144.count","SRR2105145.count","SRR2105146.count","SRR2105187.count","SRR2105188.count","SRR2105193.count","SRR2105194.count","SRR2105197.count","SRR2105198.count","SRR2105275.count","SRR2105276.count","SRR2105277.count","SRR2105319.count","SRR2105320.count","SRR2105321.count","SRR2105322.count","SRR2105325.count","SRR2105326.count","SRR2105373.count","SRR2105374.count","SRR2105375.count","SRR2105431.count","SRR2105432.count","SRR2105437.count","SRR2105438.count","SRR2105471.count","SRR2105472.count","SRR2105487.count","SRR2105488.count"
"hsa-miR-217-5p",342.952329626182,382.995021064726,871.183621747911,883.431246963205,390.502967822555,275.851922687901,234.41162681669,106.342251903526,836.967534469847,890.471950133571,420.934474533464,329.142255282733,589.088272611927,998.813908483676,480.670191581405,462.168229235442,336.386293787557,944.470007022982,504.579440681335,413.755057006252,405.63563103383,359.18106716686,531.806095316016,427.591632886928,1274.20598090264,718.110236220472,196.193839513439,157.19151165837,613.335669850171,384.573123832546
"hsa-miR-218-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-218-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-218-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7309380358351,12.5984251968504,0,0,0,0
"hsa-miR-219a-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.733434045183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4695088451818
"hsa-miR-219a-2-3p",0,0,0,0,0,0,0,0,0,0,35.0778728777887,0,0,31.2129346401149,0,0,15.2902860812526,24.217179667256,0,0,0,0,0,0,31.4618760716702,0,0,0,0,0
"hsa-miR-219a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,31.2129346401149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-219b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-219b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-22-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,31.2129346401149,0,66.0240327479202,0,0,0,0,0,0,0,0,0,0,0,26.1985852763951,0,0
"hsa-miR-22-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5805721625052,0,15.2902860812526,0,0,0,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-221-3p",146.979569839792,20.1576326876172,158.397022135984,132.514687044481,0,91.950640895967,93.764650726676,21.2684503807053,44.0509228668341,152.652334308612,70.1557457555774,49.37133829241,90.6289650172195,31.2129346401149,109.867472361464,99.0360491218804,91.7417164875155,121.08589833628,91.7417164875155,137.918352335417,108.169501609021,79.8180149259688,81.8163223563101,51.3109959464313,361.811574824207,163.779527559055,0,78.5957558291852,43.8096907035836,27.4695088451818
"hsa-miR-221-5p",881.877419038754,866.778205567538,2851.14639844771,2893.2373338045,2538.26929084661,2151.64499696563,1172.05813408345,1488.79152664937,1938.2406061407,2340.66912606539,947.102567700295,1398.85458495162,453.144825086098,3339.78400649229,2678.01963881068,3037.10550640433,2446.44577300041,4116.92054343351,3868.4423785569,2482.53034203751,1703.66965034209,997.72518657461,1677.23460830436,2172.16549506559,8305.93528292092,7458.26771653543,510.103982734942,523.971705527902,1664.76824673618,1648.17053071091
"hsa-miR-222-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-222-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-223-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-223-5p",0,0,0,0,0,0,0,0,0,0,0,16.4571127641367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-224-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-224-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2276-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2276-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9090074629844,0,0,0,0,0,0,43.8096907035836,0
"hsa-miR-2277-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2277-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2278",0,0,0,0,0,0,0,0,0,0,35.0778728777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2355-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2355-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-23a-3p",48.9931899465974,20.1576326876172,39.599255533996,132.514687044481,39.0502967822555,73.5605127167736,0,0,0,25.442055718102,70.1557457555774,65.8284510565466,90.6289650172195,62.4258692802297,68.667170225915,0,30.5805721625052,72.6515390017679,0,45.9727841118058,0,0,122.724483534465,68.4146612619084,62.9237521433403,75.5905511811024,0,26.1985852763951,0,54.9390176903637
"hsa-miR-23a-5p",48.9931899465974,100.788163438086,118.797766601988,132.514687044481,39.0502967822555,73.5605127167736,93.764650726676,42.5369007614105,88.1018457336681,0,35.0778728777887,16.4571127641367,0,156.064673200574,68.667170225915,66.0240327479202,91.7417164875155,145.303078003536,122.322288650021,229.863920559029,108.169501609021,0,81.8163223563101,51.3109959464313,31.4618760716702,138.582677165354,117.716303708064,104.79434110558,43.8096907035836,54.9390176903637
"hsa-miR-23b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-23b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-23c",0,60.4728980628515,158.397022135984,265.029374088962,156.201187129022,239.071666329514,234.41162681669,148.879152664937,528.611074402009,508.84111436204,210.467237266732,230.399578697913,45.3144825086098,686.684562082527,357.069285174758,264.096130991681,366.966865950062,242.17179667256,473.99886851883,459.727841118058,243.381378620298,119.727022388953,368.173450603395,410.487967571451,1148.35847661596,768.503937007874,39.2387679026879,26.1985852763951,306.667834925085,27.4695088451818
"hsa-miR-24-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-24-2-5p",0,0,39.599255533996,0,0,18.3901281791934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5984251968504,117.716303708064,26.1985852763951,0,0
"hsa-miR-24-3p",489.931899465974,886.935838255155,791.985110679919,905.517028137285,234.301780693533,459.753204479835,703.23488045007,574.248160279042,748.865688736179,585.167281516347,982.180440578083,822.855638206833,543.773790103317,343.342281041264,933.873515072444,792.288392975043,733.933731900124,387.474874676095,519.869726762588,735.564545788893,757.186511263149,1117.45220896356,572.714256494171,649.93928198813,582.044707325898,592.125984251969,1059.44673337257,916.950484673828,481.90659773942,769.146247665092
"hsa-miR-2467-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2467-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-25-3p",48.9931899465974,20.1576326876172,118.797766601988,66.2573435222404,0,0,93.764650726676,21.2684503807053,44.0509228668341,50.884111436204,35.0778728777887,32.9142255282733,90.6289650172195,62.4258692802297,0,66.0240327479202,15.2902860812526,48.4343593345119,30.5805721625052,0,0,0,0,17.1036653154771,15.7309380358351,62.992125984252,196.193839513439,157.19151165837,0,109.878035380727
"hsa-miR-25-5p",48.9931899465974,80.6305307504687,316.794044271968,110.428905870401,117.150890346767,165.511153612741,93.764650726676,170.147603045642,308.356460067838,279.862612899122,315.700855900098,164.571127641367,226.572412543049,187.277607840689,219.734944722928,198.072098243761,152.902860812526,290.606156007071,198.773719056284,367.782272894447,108.169501609021,279.363052240891,122.724483534465,188.140318470248,330.349698752537,377.952755905512,235.432607416127,183.390096934766,131.429072110751,27.4695088451818
"hsa-miR-2681-3p",48.9931899465974,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2681-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2682-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2682-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-26a-1-3p",0,80.6305307504687,0,0,0,36.7802563583868,0,0,0,0,35.0778728777887,16.4571127641367,45.3144825086098,0,13.733434045183,0,0,0,0,0,0,159.636029851938,0,17.1036653154771,0,0,39.2387679026879,0,0,0
"hsa-miR-26a-2-3p",0,0,0,22.0857811740801,39.0502967822555,0,140.646976090014,0,44.0509228668341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1036653154771,0,12.5984251968504,0,0,0,0
"hsa-miR-26a-5p",0,20.1576326876172,0,0,0,18.3901281791934,0,0,0,0,0,16.4571127641367,0,0,0,33.0120163739601,0,0,0,0,0,0,0,17.1036653154771,0,0,0,0,43.8096907035836,27.4695088451818
"hsa-miR-26b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-26b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-27a-3p",0,20.1576326876172,79.1985110679919,44.1715623481603,0,18.3901281791934,0,0,44.0509228668341,25.442055718102,35.0778728777887,0,0,0,0,0,30.5805721625052,0,0,0,0,0,40.908161178155,0,15.7309380358351,0,0,0,0,0
"hsa-miR-27a-5p",0,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,27.0423754022553,0,0,0,0,0,0,0,0,0
"hsa-miR-27b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-27b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-28-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4695088451818
"hsa-miR-28-5p",0,0,0,0,0,18.3901281791934,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-296-3p",0,0,0,0,0,0,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-296-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-299-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-299-5p",0,0,0,44.1715623481603,0,0,0,0,44.0509228668341,25.442055718102,0,0,45.3144825086098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29a-3p",48.9931899465974,60.4728980628515,79.1985110679919,22.0857811740801,39.0502967822555,55.1703845375802,46.882325363338,21.2684503807053,44.0509228668341,0,0,16.4571127641367,0,31.2129346401149,41.200302135549,0,61.1611443250103,24.217179667256,15.2902860812526,45.9727841118058,0,119.727022388953,40.908161178155,85.5183265773855,15.7309380358351,88.1889763779528,0,0,43.8096907035836,0
"hsa-miR-29a-5p",685.904659252364,524.098449878046,277.194788737972,88.3431246963205,117.150890346767,349.412435404675,187.529301453352,319.026755710579,308.356460067838,356.188780053428,245.545110144521,230.399578697913,271.886895051658,218.490542480804,219.734944722928,33.0120163739601,183.483432975031,193.737437338048,214.064005137536,183.891136447223,297.466129424809,79.8180149259688,163.63264471262,222.347649101202,267.425946609196,214.173228346457,313.910143221503,419.177364422321,219.048453517918,27.4695088451818
"hsa-miR-29b-1-5p",685.904659252364,665.201878691366,1227.57692155387,1413.48999514113,1483.91127772571,1103.4076907516,796.999531176746,914.543366370326,1233.42584027135,1653.73362167663,420.934474533464,691.19873609374,317.201377560268,1591.85966664586,1208.5421959761,1815.66090056781,1513.73832204401,2010.02591238224,1834.83432975031,1287.23795513056,1189.86451769923,558.726104481782,1022.70402945388,1060.42724955958,2910.22353662949,3162.20472440945,392.387679026879,314.383023316741,1182.86164899676,769.146247665092
"hsa-miR-29b-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29b-3p",244.965949732987,463.625551815195,395.99255533996,463.801404655683,312.402374258044,202.291409971128,281.293952180028,233.952954187758,176.203691467336,127.21027859051,140.311491511155,197.48535316964,362.515860068878,593.045758162182,686.67170225915,264.096130991681,183.483432975031,217.954617005304,198.773719056284,229.863920559029,351.550880229319,119.727022388953,122.724483534465,171.036653154771,314.618760716702,302.362204724409,1373.35687659407,1231.33350799057,219.048453517918,439.51214152291
"hsa-miR-29c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-301a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-301a-5p",0,80.6305307504687,118.797766601988,88.3431246963205,117.150890346767,36.7802563583868,0,21.2684503807053,88.1018457336681,76.3261671543061,105.233618633366,49.37133829241,90.6289650172195,31.2129346401149,82.400604271098,66.0240327479202,45.8708582437577,96.8687186690238,76.4514304062629,91.9455682236116,0,119.727022388953,81.8163223563101,51.3109959464313,47.1928141075052,50.3937007874016,117.716303708064,26.1985852763951,0,27.4695088451818
"hsa-miR-301b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-301b-5p",0,0,39.599255533996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.733434045183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302d-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302d-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302f",146.979569839792,40.3152653752343,79.1985110679919,44.1715623481603,39.0502967822555,73.5605127167736,0,42.5369007614105,0,25.442055718102,35.0778728777887,65.8284510565466,0,31.2129346401149,41.200302135549,33.0120163739601,45.8708582437577,0,107.032002568768,45.9727841118058,27.0423754022553,0,40.908161178155,34.2073306309542,31.4618760716702,37.7952755905512,117.716303708064,104.79434110558,0,0
"hsa-miR-3059-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3059-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3064-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3064-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3065-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3065-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.217179667256,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3074-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3074-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3085-3p",0,20.1576326876172,0,0,0,18.3901281791934,46.882325363338,0,0,0,70.1557457555774,0,0,0,13.733434045183,0,0,0,0,0,0,0,0,17.1036653154771,0,12.5984251968504,39.2387679026879,52.3971705527902,0,0
"hsa-miR-3085-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30c-1-3p",0,0,0,0,39.0502967822555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30c-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.072098243761,91.7417164875155,0,0,0,0,39.9090074629844,0,0,0,0,0,0,0,0
"hsa-miR-30d-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30d-5p",0,20.1576326876172,0,0,0,0,0,21.2684503807053,88.1018457336681,50.884111436204,35.0778728777887,0,45.3144825086098,0,0,66.0240327479202,0,0,0,0,27.0423754022553,0,0,0,15.7309380358351,25.1968503937008,0,78.5957558291852,0,0
"hsa-miR-30e-3p",0,0,0,0,0,0,0,0,0,0,35.0778728777887,0,0,0,13.733434045183,0,0,0,0,0,0,0,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-30e-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4343593345119,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-31-3p",0,0,39.599255533996,0,39.0502967822555,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,15.2902860812526,0,27.0423754022553,0,0,0,0,0,0,0,0,0
"hsa-miR-31-5p",195.97275978639,282.20685762664,158.397022135984,176.686249392641,156.201187129022,110.34076907516,375.058602906704,170.147603045642,132.152768600502,50.884111436204,140.311491511155,213.942465933777,407.830342577488,93.6388039203446,178.534642587379,33.0120163739601,168.193146893778,96.8687186690238,198.773719056284,413.755057006252,216.339003218043,79.8180149259688,163.63264471262,102.621991892863,62.9237521433403,176.377952755906,156.955071610751,261.985852763951,87.6193814071673,82.4085265355455
"hsa-miR-3115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3117-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3117-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1036653154771,0,0,0,0,0,0
"hsa-miR-3118",0,0,0,0,0,0,0,0,0,0,0,0,90.6289650172195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3120-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3120-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3121-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3121-5p",0,0,0,0,0,0,0,0,0,25.442055718102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3122",0,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3124-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3124-5p",0,0,0,44.1715623481603,0,18.3901281791934,0,0,0,0,0,0,0,0,0,0,45.8708582437577,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3126-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3126-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3127-3p",0,0,0,0,0,18.3901281791934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3127-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3129-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3129-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3130-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3130-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7309380358351,0,0,0,0,0
"hsa-miR-3132",3184.55734652883,2640.64988207785,10770.9975052469,11484.6062105217,5232.73976882224,8091.6563988451,6422.87857477731,8103.2795950487,6871.94396722611,6843.91298816944,6138.62775361302,6270.15996313607,3217.32825811129,7740.80779074849,7210.05287372107,10596.8572560412,10947.8448341768,9226.74545322452,9831.65395024541,9838.17579992644,10654.6959084886,3551.90166420561,9449.78523215381,9834.60755639934,13622.9923390332,15433.0708661417,3727.68295075535,4663.34817919832,4556.2078331727,3571.03614987364
"hsa-miR-3133",0,0,0,0,0,0,0,0,0,0,0,0,45.3144825086098,0,0,33.0120163739601,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3134",0,0,0,0,0,0,0,0,0,0,70.1557457555774,0,0,0,13.733434045183,0,0,0,0,0,0,0,0,17.1036653154771,0,12.5984251968504,0,78.5957558291852,0,0
"hsa-miR-3135a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3135b",293.959139679584,221.733959563789,118.797766601988,66.2573435222404,78.1005935645111,0,234.41162681669,127.610702284232,0,76.3261671543061,0,82.2855638206833,45.3144825086098,62.4258692802297,54.933736180732,66.0240327479202,107.032002568768,72.6515390017679,91.7417164875155,91.9455682236116,0,0,40.908161178155,85.5183265773855,94.3856282150105,113.385826771654,78.4775358053757,235.787267487556,175.238762814335,274.695088451818
"hsa-miR-3136-3p",97.9863798931948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3136-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
